iteration,cycles,rotation,events_used,align_n0,offset_a_codes,offset_b_codes,gain_a_codes,gain_b_codes,gain_ratio,tone_ratio,skew_a_ps,skew_b_ps,skew_mismatch_ps,skew_phase_ps,skew_diff_route_ps,skew_centroid_ps,skew_source,skew_used_ps,skew_observable,gain_mag_ratio,skew_slope_ps,skew_fold_ps,phase_a_samples,phase_b_samples,dither_peak_a_codes,dbc_ab_coherent,snr_dither_db,raw_a_sndr_db,raw_a_sfdr_db,raw_a_enob,raw_b_sndr_db,raw_b_sfdr_db,raw_b_enob,cal_a_sndr_db,cal_a_sfdr_db,cal_a_enob,cal_b_sndr_db,cal_b_sfdr_db,cal_b_enob,raw_difference_dbc,cal_difference_dbc,cal_dc_difference_codes,raw_sndr_db,raw_sfdr_db,raw_enob,cal_sndr_db,cal_sfdr_db,cal_enob,raw_offset_spur_dbc,raw_image_spur_dbc,cal_offset_spur_dbc,cal_image_spur_dbc,swapped,align_margin,frame_sha1,rejected,offset_error_a,offset_error_b,gain_error,gain_source,skew_error_ps,skew_batch_n,offset_a_state,offset_b_state,gain_corr_a,gain_corr_b,skew_cmd_ps,skew_batch_used,skew_batch_mean_ps,skew_batch_se_ps,skew_batch_error_ps,skew_action,skew_step_codes,skew_code
92,93840,0,8,5474,5.540075043909544,6.744798089806484,259.90484312699795,257.02667534081354,0.9889260709744526,1.2970564192538312,0.0,-173.89617173012175,-173.89617173012175,-173.89617173012175,-318.74372291548565,96.52203824551283,phase,-48.434157819135685,dither_fold,1.0051335809424948,-126.30809975744178,-48.434157819135685,-0.31860868315845353,-0.48280921284312783,282.0625,-17.988589069000266,7.052814788451162,-6.140559990157451,3.539034767202071,-1.3123853804248258,-7.6604304246421915,1.6836969736593015,-1.564855552266145,-6.140559990157448,3.5390347672020717,-1.3123853804248253,-7.6604304246421915,1.683696973659303,-1.564855552266145,-7.733430404003524,-7.593064609012617,-1.187404656859325,-6.140559990157451,3.539034767202071,-1.3123853804248258,-6.140559990157448,3.5390347672020717,-1.3123853804248253,nan,-7.733430404003524,nan,-7.593064609012617,False,16.231191153260312,2e9908c297001c9d,,5.540075043909544,6.744798089806484,0.005133580942494831,dither_mag,-173.89617173012175,13,-3.654740144206275,-5.659120898861801,0.9975672787002224,1.0029184168435432,0.0,,,,,,,
93,94860,0,8,3778,1.8668541996635857,0.7780516370267341,259.93560976477414,255.25083268487393,0.9819771631746045,1.1503338403697805,0.0,-303.8642612538165,-303.8642612538165,-303.8642612538165,-361.89671679045625,90.48629925180236,phase,-48.168151198149474,dither_fold,0.9949162192895374,-131.31523147779305,-48.168151198149474,-0.3476653531485777,-0.5183751540697087,283.9375,-18.223032889263273,7.166563446532324,-6.473343400921773,4.9021385099746775,-1.3676650167644144,-8.582470404075199,1.0786313409831934,-1.7180183395473754,-6.473343400921773,4.9021385099746775,-1.3676650167644144,-8.582470404075199,1.078631340983195,-1.7180183395473754,-8.873324531202053,-8.76189805604053,0.31984115729269735,-6.473343400921773,4.9021385099746775,-1.3676650167644144,-6.473343400921773,4.9021385099746775,-1.3676650167644144,nan,-8.873324531202053,nan,-8.76189805604053,False,15.892681863878083,31dbb807281f336c,,1.8668541996635857,0.7780516370267341,-0.00508378071046256,dither_mag,-303.8642612538165,14,-2.999747760400744,-5.3875952509268314,0.9966797813746745,1.0038152340935802,0.0,,,,,,,
94,95880,0,8,5814,-2.060056283616306,0.2886924941333291,259.8589646354443,256.0901037765761,0.9854965139872871,1.2285829432595041,0.0,-160.15658288277757,-160.15658288277757,-160.15658288277757,-267.22074828573557,86.8833045148448,phase,-45.514647834966965,dither_fold,1.0078379016257684,-122.25946611601032,-45.514647834966965,-0.32509921641975287,-0.48403652237056627,282.5,-18.198571038290876,6.764023005739444,-5.938063497987503,4.4463832209814,-1.278748089366695,-7.642645522329259,1.3054822532912405,-1.5619012495563553,-5.938063497987502,4.446383220981401,-1.2787480893666947,-7.642645522329261,1.3054822532912391,-1.5619012495563556,-7.25820898581627,-7.091785819755932,-0.9099308919900269,-5.938063497987503,4.4463832209814,-1.278748089366695,-5.938063497987502,4.446383220981401,-1.2787480893666947,nan,-7.25820898581627,nan,-7.091785819755932,False,16.284908991758133,8c023662a91f341b,,-2.060056283616306,0.2886924941333291,0.007837901625768362,dither_mag,-160.15658288277757,15,-3.7231693775938184,-5.286936913102437,0.9980468600384658,1.0024490760214817,0.0,,,,,,,
95,96900,0,8,5858,-5.283158347981286,-5.610102420510403,259.2812836715654,254.2660220157897,0.9806570625354949,1.483362577327832,0.0,-327.81656272874574,-327.81656272874574,-327.81656272874574,-586.1484212397245,83.54950958863371,phase,-45.522128222696324,dither_fold,0.9976630255722723,-125.36722201334722,-45.522128222696324,-0.33411735220392014,-0.49709474082127153,283.625,-18.203346929518286,5.895465378297148,-6.310543939423199,4.673469666070371,-1.3406219168477076,-8.649562910728783,1.1544878615608234,-1.729163274207439,-6.3105439394232015,4.67346966607037,-1.340621916847708,-8.64956291072878,1.154487861560824,-1.7291632742074388,-7.14467502516734,-7.063496846865549,-0.42581348808835173,-6.310543939423199,4.673469666070371,-1.3406219168477076,-6.3105439394232015,4.67346966607037,-1.340621916847708,nan,-7.14467502516734,nan,-7.063496846865549,False,16.121941546663592,1f28470e5327f0bf,,-5.283158347981286,-5.610102420510403,-0.0023369744277277338,dither_mag,-327.81656272874574,16,-5.575893428769315,-7.245675660183255,0.9976386882902886,1.0028600084848984,0.0,,,,,,,
96,97920,0,8,634,3.650586187100809,3.622673656555082,257.397485385995,253.07536111729956,0.9832083663823912,1.2488050789886602,0.0,-358.92599425567977,-358.92599425567977,-358.92599425567977,-469.1926326579611,83.34920342199369,phase,-46.4971753461739,dither_fold,1.0059126610999942,-129.08557218188645,-46.4971753461739,-0.3483366201447391,-0.5161478639811915,283.125,-18.26808267157775,7.055406048441569,-6.465962814831375,3.927407030657191,-1.3664390057859428,-8.070988491355847,1.1318321430463654,-1.6330545666704064,-6.465962814831375,3.927407030657191,-1.3664390057859428,-8.070988491355847,1.1318321430463625,-1.6330545666704064,-11.554327743570262,-11.382664401184048,0.4105667695042827,-6.465962814831375,3.927407030657191,-1.3664390057859428,-6.465962814831375,3.927407030657191,-1.3664390057859428,nan,-11.554327743570262,nan,-11.382664401184048,False,15.298548863416409,571a7ab613b2f881,,3.650586187100809,3.622673656555082,0.005912661099994221,dither_mag,-358.92599425567977,17,-4.295164062033387,-5.981355845785778,0.9986709606965066,1.001828432853845,0.0,,,,,,,
97,98940,0,8,6902,-3.067420456950932,-2.690220731408571,259.46415936109105,254.0323810654535,0.979065400365843,1.2511352020184854,0.0,-224.99621284485167,-224.99621284485167,-224.99621284485167,-286.2391626240107,84.77641396749729,phase,-44.543847013923255,dither_fold,1.0001309742246511,-130.65161559815706,-44.543847013923255,-0.3525729755737147,-0.5224200758513189,284.5,-18.168201304466045,6.727253793832416,-6.79580539604062,3.38073029623391,-1.4212301322326613,-8.430929772832114,1.0295841155948602,-1.6928454772146369,-6.7958053960406195,3.38073029623391,-1.4212301322326613,-8.430929772832114,1.0295841155948602,-1.6928454772146369,-7.1574903076573015,-7.092108794658801,-0.14912339286052845,-6.79580539604062,3.38073029623391,-1.4212301322326613,-6.7958053960406195,3.38073029623391,-1.4212301322326613,nan,-7.1574903076573015,nan,-7.092108794658801,False,14.447270606266269,1a8ef2d60c30f14f,,-3.067420456950932,-2.690220731408571,0.00013097422465113695,dither_mag,-224.99621284485167,18,-5.370189973655032,-6.921214633094088,0.9986938507235893,1.0018054734630437,0.0,,,,,,,
98,99960,0,8,86,-2.938466930233073,-2.7712798217270596,260.006179074952,254.77414059231575,0.9798772532973995,1.2801631901045636,0.0,-122.08486717270578,-122.08486717270578,-122.08486717270578,-280.5291568282516,91.4582956497498,phase,-47.30089841209552,dither_fold,1.0024444874192724,-127.97613237915516,-47.30089841209552,-0.3226592590657357,-0.4890282311586374,287.4375,-18.049304714596463,6.820777588746708,-6.1194106776920645,4.730817453868557,-1.3088722055966886,-8.238346429408617,1.4707063849859103,-1.6608548886060825,-6.1194106776920645,4.730817453868557,-1.3088722055966886,-8.238346429408615,1.4707063849859103,-1.6608548886060823,-6.816094427677579,-6.749636751717394,0.9939330606067485,-6.1194106776920645,4.730817453868557,-1.3088722055966886,-6.1194106776920645,4.730817453868557,-1.3088722055966886,nan,-6.816094427677579,nan,-6.749636751717394,False,15.010774979147207,55578d7ef31091cb,,-2.938466930233073,-2.7712798217270596,0.0024444874192723898,dither_mag,-122.08486717270578,19,-6.399998482875768,-7.889414511511155,0.9991210772705041,1.0013779608588496,0.0,,,,,,,
99,100980,0,8,1902,-0.7992983776071924,-3.4319747744787223,259.3062499892354,254.55255349582157,0.9816676362655694,1.2526680703051458,0.0,-294.44471240328477,-294.44471240328477,-294.44471240328477,-407.9514898488915,92.68469651054477,phase,-48.49746731201705,dither_fold,1.0005732670945653,-125.7340393504816,-48.49746731201705,-0.3221915593240418,-0.48564581047966787,282.125,-18.16354561072417,6.325913357237454,-5.560978634239691,3.327653731426153,-1.216109407681012,-7.7901666352827466,1.4530293216057577,-1.5864064178210544,-5.560978634239692,3.327653731426154,-1.2161094076810122,-7.7901666352827466,1.453029321605757,-1.5864064178210544,-3.743503675137031,-3.7005067401605873,1.4432500473367251,-5.560978634239691,3.327653731426153,-1.216109407681012,-5.560978634239692,3.327653731426154,-1.2161094076810122,nan,-3.743503675137031,nan,-3.7005067401605873,False,19.014518565297347,22c09cbf9a3bbcd4,,-0.7992983776071924,-3.4319747744787223,0.0005732670945652885,dither_mag,-294.44471240328477,20,-6.679999013869247,-9.088952765815582,0.9992213108369942,1.001277558435273,0.0,20,-46.72320242480685,0.6960350047259142,-46.72320242480685,move+1:OK,1,29
100,102000,0,8,6582,-0.9692456568747729,-0.27806869658770667,259.71140735305306,256.49889078161715,0.9876304371680186,1.334544742138853,0.0,11.985993691538864,11.985993691538864,11.985993691538864,-266.29650451540476,70.67821130183356,phase,-38.40488128301186,dither_fold,1.0027321823589355,-105.57497352147615,-38.40488128301186,-0.33702351951803183,-0.47427098509595084,283.375,-19.621450126248092,7.006044771384891,-6.803399507207119,4.306980423888503,-1.422491612492877,-8.113336662448917,1.3685784053579666,-1.640089146586199,-6.80339950720712,4.306980423888501,-1.422491612492877,-8.113336662448917,1.3685784053579657,-1.640089146586199,-13.655457958568078,-13.59089703813532,-0.4166632789967082,-6.803399507207119,4.306980423888503,-1.422491612492877,-6.80339950720712,4.306980423888501,-1.422491612492877,nan,-13.655457958568078,nan,-13.59089703813532,False,15.5335803801029,5dcaefb625b973aa,,-0.9692456568747729,-0.27806869658770667,0.0027321823589354644,dither_mag,11.985993691538864,1,-7.019499359015019,-9.186152631113462,0.9996990704336689,1.0008001201295176,0.0,,,,,,,
101,103020,0,7,698,-0.9302206258306434,-1.28987860161027,258.2383518017711,253.82718423337346,0.9829182321772881,1.1534621533541014,0.0,-358.0412513161651,-358.0412513161651,-358.0412513161651,-424.2444147677343,79.45245015020005,phase,-38.46181399791131,dither_fold,0.9976400240728328,-107.06061027494042,-38.46181399791131,-0.33203008387622474,-0.4712088772336473,284.07142857142856,-19.361633263817414,6.823191412010107,-6.848441486884936,3.8125828792637195,-1.4299736689177638,-8.49837043102603,3.9739289262732354,-1.7040482443564835,-6.848441486884936,3.81258287926372,-1.4299736689177638,-8.49837043102603,3.9739289262732354,-1.7040482443564835,-8.702493481328387,-8.684785003364443,0.43908667637449916,-6.848441486884936,3.8125828792637195,-1.4299736689177638,-6.848441486884936,3.81258287926372,-1.4299736689177638,nan,-8.702493481328387,nan,-8.684785003364443,False,15.465538250893166,d14517dfcc172301,,-0.9302206258306434,-1.28987860161027,-0.0023599759271671905,dither_mag,-358.0412513161651,2,-7.345174583359771,-9.637249210223754,0.9992861989290578,1.001214424110436,0.0,,,,,,,
102,104040,0,8,4046,0.17838049755099894,0.01226408595997941,258.0287434465285,253.60651905420565,0.9828615047561968,1.221796907440544,0.0,-168.2481585976776,-168.2481585976776,-168.2481585976776,-273.76813832686264,70.61572001585722,phase,-40.22092314599901,dither_fold,0.9908492818622813,-116.45021633903083,-40.22092314599901,-0.3854514561042052,-0.5368367373449453,283.5,-19.63647916703211,6.857227783883691,-6.789561188749657,4.24732758529279,-1.4201928884966208,-8.63856639452181,0.6486455696473858,-1.7273366103856829,-6.789561188749654,4.247327585292791,-1.4201928884966204,-8.63856639452181,0.648645569647385,-1.7273366103856829,-8.527635053647582,-8.479005482020218,-0.7071095833599421,-6.789561188749657,4.24732758529279,-1.4201928884966208,-6.789561188749654,4.247327585292791,-1.4201928884966204,nan,-8.527635053647582,nan,-8.479005482020218,False,17.616100094288477,ee45fbc2d85a73bc,,0.17838049755099894,0.01226408595997941,-0.009150718137718727,dither_mag,-168.2481585976776,3,-7.282696812517184,-9.63296198664544,0.9976859663186282,1.0028325515619851,0.0,,,,,,,
103,105060,0,8,3918,-0.2001722411492627,0.5846132565313004,256.67342251318513,253.48766688900963,0.9875882917951435,1.2173012621502386,0.0,-422.09136734119426,-422.09136734119426,-422.09136734119426,-510.7628140676516,80.40652506110884,phase,-41.52747604162159,dither_fold,1.0051585222375607,-123.8030878310802,-41.52747604162159,-0.38106609550336656,-0.5420101096837708,283.5625,-18.992627776022324,6.529073758124445,-7.464416537270643,4.158144167754008,-1.532295105858911,-9.225436598413024,0.4084821528311328,-1.8248233552181103,-7.464416537270644,4.158144167754008,-1.532295105858911,-9.225436598413026,0.40848215283113193,-1.8248233552181108,-6.735241251611271,-6.62580858565995,-0.7725523147179314,-7.464416537270643,4.158144167754008,-1.532295105858911,-7.464416537270644,4.158144167754008,-1.532295105858911,nan,-6.735241251611271,nan,-6.62580858565995,False,16.117804562780492,67e45c92e7ad93aa,,-0.2001722411492627,0.5846132565313004,0.005158522237560748,dither_mag,-422.09136734119426,4,-7.3529195948028345,-9.428925291319533,0.9985866187362157,1.0019318991443977,0.0,,,,,,,
104,106080,0,8,3882,1.733798940778335,1.748964265596309,260.08595523385003,256.53764987059947,0.9863571819552495,1.0377944652203743,0.0,-231.65953308965052,-231.65953308965052,-231.65953308965052,-254.38948475273207,77.13199100936042,phase,-35.898981527580936,dither_fold,1.0020005196076762,-101.7586794012535,-35.898981527580936,-0.3457560704376111,-0.47804235365924064,284.625,-19.964852738753066,6.556296432438986,-6.44335537918467,3.351649137420604,-1.3626836178047625,-7.586748447352858,2.1266263038051796,-1.55261602115496,-6.44335537918467,3.3516491374206026,-1.3626836178047625,-7.586748447352859,2.1266263038051783,-1.55261602115496,-10.488362934046387,-10.44348758335067,0.5627432397615912,-6.44335537918467,3.351649137420604,-1.3626836178047625,-6.44335537918467,3.3516491374206026,-1.3626836178047625,nan,-10.488362934046387,nan,-10.44348758335067,False,16.148894942990143,896cb8898610eb73,,1.733798940778335,1.748964265596309,0.002000519607676221,dither_mag,-231.65953308965052,5,-6.745231069955181,-8.817968106024361,0.9989362148555961,1.001581832188493,0.0,,,,,,,
105,107100,0,8,2494,-0.7539660180695797,0.6940642652800602,258.72759283962506,254.79578968748612,0.984803309500212,1.312626202147754,0.0,-110.64128929781789,-110.64128929781789,-110.64128929781789,-291.93825275523466,81.90881836765615,phase,-42.12449813305986,dither_fold,1.002648434698385,-113.30180294326885,-42.12449813305986,-0.3300251250755707,-0.4773174689018202,284.375,-19.125095480654217,6.715355295767889,-5.998091227106169,3.4428018856364115,-1.2887194729412241,-7.171956353614838,2.1294620421691315,-1.4837136800024648,-5.9980912271061735,3.4428018856364115,-1.2887194729412248,-7.171956353614838,2.129462042169131,-1.4837136800024648,-7.709067210650017,-7.659384938961752,-0.587338688665415,-5.998091227106169,3.4428018856364115,-1.2887194729412241,-5.9980912271061735,3.4428018856364115,-1.2887194729412248,nan,-7.709067210650017,nan,-7.659384938961752,False,18.171777781477804,7a79d966082a2217,,-0.7539660180695797,0.6940642652800602,0.0026484346983850493,dither_mag,-110.64128929781789,6,-7.009400195470867,-8.575429268915839,0.999399197888853,1.001118849155236,0.0,,,,,,,
106,108120,0,8,4762,-5.1208546680158635,-4.312723959240809,257.29567262037796,253.65040630132327,0.9858323838798757,1.2124311458960324,0.0,37.905373171577864,37.905373171577864,37.905373171577864,-169.47362416002449,71.60067148500235,phase,-40.19363883827316,dither_fold,0.9990333056208242,-113.67313807220741,-40.19363883827316,-0.39505439385504176,-0.5428294733489114,283.8125,-19.907540781060664,5.7746768174213745,-6.631700754407056,2.906659685745121,-1.393970224984561,-8.4203353820174,0.8216929733559104,-1.6910856116307975,-6.631700754407056,2.9066596857451197,-1.393970224984561,-8.4203353820174,0.8216929733559111,-1.6910856116307975,-13.232793173658093,-13.191034990835037,0.09266255100945386,-6.631700754407056,2.906659685745121,-1.393970224984561,-6.631700754407056,2.9066596857451197,-1.393970224984561,nan,-13.232793173658093,nan,-13.191034990835037,False,16.471629087376623,e76f2bfc35095b92,,-5.1208546680158635,-4.312723959240809,-0.0009666943791758476,dither_mag,37.905373171577864,7,-8.802776793722732,-10.083195691461963,0.9992301280111014,1.0012883738275478,0.0,,,,,,,
107,109140,0,8,4058,7.963308009102141,5.632109283574398,260.46978379857444,256.24926340242024,0.9837965067018368,1.180324831192548,0.0,-234.40385833194182,-234.40385833194182,-234.40385833194182,-313.737800495882,78.8685174163325,phase,-40.092898507651014,dither_fold,0.9966597112775539,-108.54986818740586,-40.092898507651014,-0.33273160941872104,-0.47384643806234866,284.75,-19.32905814006294,7.301498381357882,-6.770390646843076,3.375580854916973,-1.4170084130968565,-8.1212080384589,1.2910937707213437,-1.6413966841293854,-6.770390646843078,3.375580854916971,-1.4170084130968568,-8.1212080384589,1.2910937707213437,-1.6413966841293854,-8.125021876679254,-8.081263187290334,1.8452935608246221,-6.770390646843076,3.375580854916973,-1.4170084130968565,-6.770390646843078,3.375580854916971,-1.4170084130968568,nan,-8.125021876679254,nan,-8.081263187290334,False,17.69597198701243,e866b0f4e8b8ea97,,7.963308009102141,5.632109283574398,-0.003340288722446072,dither_mag,-234.40385833194182,8,-6.01347158258644,-8.114493866116943,0.9986460275137496,1.0018756391091723,0.0,,,,,,,
108,110160,0,7,3180,-3.85630001418152,-3.830176713702376,260.41982743471965,256.18663032742074,0.983744720403979,4.487672266481235,0.0,32.70021677860388,32.70021677860388,32.70021677860388,-232.04655398075502,78.91265633855569,phase,-42.44356000459258,dither_fold,0.9951681734086314,-114.2204933429406,-42.44356000459258,-0.3541058380491422,-0.502592479394965,285.8571428571429,-19.432323728369823,6.282579123188121,-6.036429423235303,4.58522824280341,-1.2950879440590204,-8.220267089062874,1.579953021988386,-1.6578516759240656,-6.0364294232353055,4.585228242803407,-1.2950879440590208,-8.220267089062874,1.5799530219883873,-1.6578516759240656,-10.328305015070958,-10.233574363681445,-0.17364899752148066,-6.036429423235303,4.58522824280341,-1.2950879440590204,-6.0364294232353055,4.585228242803407,-1.2950879440590208,nan,-10.328305015070958,nan,-10.233574363681445,False,13.969035210946876,ebe50c2b65bc0f0b,,-3.85630001418152,-3.830176713702376,-0.004831826591368604,dither_mag,32.70021677860388,9,-7.3650065286811905,-9.452546012976013,0.9978016027383062,1.002726907929496,0.0,,,,,,,
